params_real,params_hybrid,params_phys
3.0,2.1436073780059814,2.075084924697876
2.0,2.721264123916626,2.727365016937256
-2.0,-2.665823459625244,-2.716574192047119
1.0,1.0487775802612305,1.0474028587341309
-2.0,-1.9611948728561401,-2.0126547813415527
1.0,1.0311942100524902,1.031211018562317
1.0,1.0,1.0
1.0,1.0,1.0
