params_real,params_hybrid,params_phys
3.0,2.4748661518096924,2.35319185256958
2.0,2.6034762859344482,2.500488758087158
-2.0,-2.312758684158325,-2.2757351398468018
1.0,1.8707690238952637,1.8649275302886963
-2.0,0.04791111499071121,0.6492789387702942
1.0,0.10338127613067627,0.141342893242836
1.0,1.0,1.0
1.0,1.0,1.0
