params_real,params_hybrid,params_phys
3.0,3.78603458404541,3.7927229404449463
2.0,4.780448913574219,4.871946811676025
-2.0,-1.515158772468567,-1.4779354333877563
1.0,1.6313307285308838,1.6356478929519653
-2.0,-0.023575324565172195,-0.12484019249677658
1.0,-0.11999708414077759,-0.11365985125303268
1.0,1.0,1.0
1.0,1.0,1.0
