params_real,params_hybrid,params_phys
3.0,3.5139009952545166,3.496358871459961
2.0,1.9975991249084473,2.068350315093994
-2.0,0.19902439415454865,0.2125328928232193
1.0,3.310659646987915,3.335291624069214
-2.0,2.2198402881622314,2.2177021503448486
1.0,2.503046751022339,2.5091631412506104
1.0,1.0,1.0
1.0,1.0,1.0
