params_real,params_hybrid,params_phys
3.0,2.301218032836914,2.2522764205932617
2.0,2.8858494758605957,2.87562894821167
-2.0,1.0145145654678345,1.061945915222168
1.0,0.9725027680397034,0.9682074785232544
-2.0,-1.672540545463562,-1.687317967414856
1.0,0.649674117565155,0.6557397246360779
1.0,1.0,1.0
1.0,1.0,1.0
