params_real,params_hybrid,params_phys
3.0,2.542839288711548,2.5434458255767822
2.0,3.033498764038086,3.0338668823242188
-2.0,-1.9963771104812622,-1.9263337850570679
1.0,1.7231600284576416,1.7229158878326416
-2.0,1.4840370416641235,1.5728614330291748
1.0,0.06278703361749649,0.058529339730739594
1.0,1.0,1.0
1.0,1.0,1.0
