params_real,params_hybrid,params_phys
3.0,2.336744785308838,2.4089066982269287
2.0,2.7441065311431885,2.7380404472351074
-2.0,-2.5610392093658447,-2.562915086746216
1.0,1.5195502042770386,1.5164490938186646
-2.0,-1.692948818206787,-1.6962109804153442
1.0,0.5803641080856323,0.5811619162559509
1.0,1.0,1.0
1.0,1.0,1.0
