params_real,params_hybrid,params_phys
3.0,2.1939079761505127,2.2935588359832764
2.0,2.7766854763031006,2.7743937969207764
-2.0,-3.001016616821289,-3.0097365379333496
1.0,1.599824070930481,1.599808692932129
-2.0,-1.6924225091934204,-1.7052303552627563
1.0,0.5603530406951904,0.5603787302970886
1.0,1.0,1.0
1.0,1.0,1.0
