params_real,params_hybrid,params_phys
3.0,3.703777551651001,3.6889400482177734
2.0,3.8131439685821533,3.8097665309906006
-2.0,-2.5439252853393555,-2.543592691421509
1.0,1.4759585857391357,1.4779342412948608
-2.0,-2.3160789012908936,-2.315176248550415
1.0,1.4256930351257324,1.4267349243164062
1.0,1.0,1.0
1.0,1.0,1.0
