alpha_real,alpha_hybrid,alpha_phys
1.0,13.026970863342285,13.112201690673828
1.0,-1.0849683284759521,-1.081860065460205
2.0,-2.2105302810668945,-2.2111377716064453
1.0,1.0,1.0
