alpha_real,alpha_hybrid,alpha_phys
3.0,5.2509074211120605,1.6675735712051392
1.0,-2.1797986030578613,-2.315030336380005
1.0,0.9019380807876587,2.3645973205566406
1.0,1.0,1.0
