alpha_real,alpha_hybrid,alpha_phys
3.0,0.8207530975341797,0.30069977045059204
2.0,1.7454137802124023,1.3843307495117188
-2.0,-0.15187281370162964,-1.547583818435669
1.0,1.9637651443481445,1.846868872642517
-2.0,2.40232515335083,1.6234947443008423
1.0,-1.7832931280136108,-1.5903035402297974
1.0,1.0,1.0
1.0,1.0,1.0
