alpha_real,alpha_hybrid,alpha_phys
3.0,1.7459386587142944,0.7566642761230469
2.0,3.671437978744507,3.9755682945251465
-2.0,-0.016644401475787163,0.2691589593887329
1.0,2.2053122520446777,1.988115668296814
-2.0,2.159475803375244,2.0188207626342773
1.0,-0.9783872961997986,-0.8837119936943054
1.0,1.0,1.0
1.0,1.0,1.0
