alpha_real,alpha_hybrid,alpha_phys
3.0,2.775745153427124,2.7907817363739014
-2.0,-3.3575429916381836,-3.306445837020874
-2.0,1.0112500190734863,0.9904869198799133
1.0,1.0,1.0
