alpha_real,alpha_hybrid,alpha_phys
1.0,1.1264019012451172,1.0198509693145752
1.0,0.8265582323074341,0.7170500755310059
2.0,2.3558857440948486,2.6076438426971436
1.0,1.0,1.0
