alpha_real,alpha_hybrid,alpha_phys
1.0,1.1896480321884155,1.1922096014022827
1.0,0.6485024690628052,0.6481819152832031
2.0,2.7229769229888916,2.7242636680603027
1.0,1.0,1.0
