k_real,k_hybrid,k_phys
1.0,1.9666787385940552,1.844853401184082
1.0,1.5706217288970947,1.4815105199813843
-1.0,-1.0977929830551147,-1.0756772756576538
-1.0,-0.5497053861618042,-1.1025738716125488
1.0,1.144040584564209,1.2034832239151
-1.0,-0.9742588400840759,-0.37794360518455505
1.0,1.0,1.0
1.0,1.0,1.0
