k_real,k_hybrid,k_phys
1.0,1.7351676225662231,1.5408598184585571
-2.0,-1.1935800313949585,-0.3320542275905609
-2.0,-0.9103386402130127,-1.4978893995285034
1.0,1.0,1.0
